Age,Income,Family,CCAvg,Mortgage,Online,CreditCard,Education,Loan
55,20,2,0.3,0,YES,0,Undergrad,0
47,138,2,3.3,0,YES,1,Undergrad,0
58,63,4,1.6,0,NO,0,Grad,0
53,85,1,1.3,118,YES,0,Professional,0
59,180,2,6.5,0,YES,1,Grad,1
46,80,4,2,0,YES,0,Professional,0
41,53,1,0.7,0,YES,0,Professional,0
46,72,2,1.7,75,YES,0,Grad,0
44,123,3,5.9,0,YES,1,Undergrad,1
44,91,2,0.8,0,YES,0,Professional,0
50,148,2,6.8,0,YES,0,Undergrad,0
51,163,2,1.3,0,YES,0,Professional,1
55,28,4,0.1,149,YES,1,Professional,0
37,193,1,8.6,0,NO,0,Undergrad,0
34,22,3,0.9,0,YES,0,Professional,0
59,74,4,0.7,0,YES,1,Undergrad,0
45,70,4,1.9,0,YES,1,Professional,0
30,11,1,0.1,0,YES,1,Grad,0
32,61,3,2.6,0,NO,0,Grad,0
61,41,1,0.8,0,YES,1,Undergrad,0
54,108,4,1.9,0,YES,0,Grad,1
35,23,4,1.1,0,NO,1,Professional,0
63,135,2,3.8,183,NO,0,Professional,1
66,30,2,0.7,86,NO,0,Professional,0
48,144,4,3.5,0,NO,0,Grad,1
60,139,4,0.4,0,YES,0,Undergrad,1
41,143,2,2.7,209,YES,0,Professional,1
31,44,1,1.2,0,YES,1,Undergrad,0
58,49,4,2.5,0,YES,0,Grad,0
67,75,4,0.1,182,YES,0,Grad,0
35,43,2,0.3,0,YES,0,Undergrad,0
40,59,3,0.5,0,YES,0,Professional,0
42,154,3,4.9,0,YES,1,Undergrad,1
44,75,1,0.7,0,NO,1,Professional,0
47,75,1,2.6,0,NO,1,Grad,0
59,88,2,1.6,278,NO,0,Undergrad,0
29,91,1,3.4,0,NO,0,Professional,1
36,11,1,0.67,0,YES,1,Professional,0
47,22,1,0.4,0,YES,0,Professional,0
55,49,2,0.8,220,NO,1,Professional,0
41,140,1,3.5,342,NO,0,Undergrad,0
51,99,2,2.4,0,NO,0,Grad,0
26,82,2,2.5,199,NO,0,Undergrad,0
33,10,4,1,81,NO,1,Undergrad,0
30,109,4,2.2,103,NO,1,Grad,0
30,45,4,1.3,0,NO,0,Professional,0
45,93,2,1.7,0,NO,0,Grad,0
40,89,3,3.9,216,YES,0,Grad,1
42,39,3,1,132,NO,0,Grad,0
50,21,1,0.2,89,YES,0,Undergrad,0
62,31,3,0.2,0,YES,0,Undergrad,0
63,31,1,0.5,0,YES,0,Professional,0
43,52,4,2.2,0,NO,0,Grad,0
49,13,1,0.9,0,YES,0,Professional,0
51,21,2,0.4,76,YES,0,Professional,0
61,50,4,1.7,189,YES,0,Undergrad,0
43,81,4,0.2,0,NO,1,Professional,0
43,74,4,1.9,0,NO,1,Undergrad,0
61,89,3,0.5,0,YES,0,Undergrad,0
35,82,3,0.9,0,YES,0,Grad,0
59,88,4,1.9,0,NO,0,Grad,0
40,61,3,2.1,0,NO,0,Professional,0
61,139,2,3.9,0,NO,0,Undergrad,0
48,29,1,1.3,0,NO,0,Grad,0
37,51,3,2.1,0,YES,1,Undergrad,0
56,58,1,1.8,241,YES,0,Professional,0
35,21,2,1.4,125,YES,0,Professional,0
35,43,2,1.67,0,NO,0,Grad,0
40,104,2,1.8,0,NO,0,Grad,0
50,9,1,0.5,98,YES,0,Grad,0
49,39,3,1.9,0,NO,0,Grad,0
46,89,1,2.7,0,YES,1,Undergrad,0
64,21,2,0.3,0,NO,0,Professional,0
60,173,3,3.1,0,YES,0,Professional,1
45,29,1,0.3,105,YES,1,Professional,0
52,43,4,0.2,0,NO,1,Grad,0
58,30,3,0.4,0,NO,0,Grad,0
54,39,4,0.1,0,YES,0,Professional,0
48,83,2,0.4,248,YES,0,Professional,0
51,58,3,0.7,223,NO,0,Grad,0
53,8,1,0.5,0,NO,1,Grad,0
57,39,3,1,0,NO,1,Professional,0
43,204,2,8.8,0,YES,0,Undergrad,0
37,45,1,1.8,0,NO,0,Undergrad,0
32,111,1,3.8,0,NO,0,Undergrad,0
34,83,2,2,148,NO,0,Grad,0
54,83,1,3,0,NO,0,Professional,0
62,115,2,2.8,202,YES,1,Undergrad,0
56,60,1,1.8,227,YES,0,Professional,0
39,53,1,1.8,0,NO,0,Undergrad,0
32,134,2,3.3,0,YES,0,Undergrad,0
50,91,1,0.8,0,YES,0,Professional,0
27,91,2,0.2,0,YES,0,Undergrad,0
37,128,2,3.9,0,YES,1,Undergrad,0
60,78,3,4.4,0,NO,0,Undergrad,0
43,161,2,7.6,464,YES,0,Undergrad,0
62,60,3,2.2,0,YES,0,Professional,0
39,161,1,4.1,509,NO,0,Undergrad,0
34,40,4,2,0,YES,1,Grad,0
46,68,1,0.2,0,YES,0,Grad,0
46,74,3,0.7,0,YES,0,Undergrad,0
51,55,3,2,93,YES,0,Grad,0
44,145,1,3.5,0,NO,1,Undergrad,0
60,24,1,1.5,0,NO,0,Grad,0
65,10,1,0.8,0,YES,0,Grad,0
58,138,2,3.9,0,YES,0,Undergrad,0
37,63,4,2.1,0,YES,0,Professional,0
52,54,4,0.1,0,NO,1,Professional,0
42,62,3,0.9,0,YES,0,Professional,0
54,81,1,0.1,0,NO,0,Professional,0
54,61,3,3,0,YES,1,Grad,0
51,68,1,1.6,0,YES,0,Professional,0
59,78,2,2.8,0,YES,0,Undergrad,0
41,165,2,7.6,157,NO,0,Undergrad,0
43,48,3,2.2,0,NO,1,Grad,0
52,155,3,7.2,0,YES,0,Grad,1
52,158,2,3.7,251,NO,1,Professional,1
57,52,1,1.4,0,YES,0,Undergrad,0
53,18,4,0.8,0,NO,0,Undergrad,0
58,42,4,1.7,0,NO,0,Undergrad,0
59,18,2,0.2,0,NO,0,Professional,0
57,40,2,0.3,0,YES,1,Undergrad,0
27,44,4,0.6,0,YES,0,Grad,0
42,11,1,0.2,87,NO,1,Undergrad,0
52,194,2,5.7,0,YES,0,Grad,1
49,108,2,2.4,0,YES,0,Grad,0
47,12,4,0.5,0,NO,0,Grad,0
45,19,3,1.5,94,YES,1,Undergrad,0
25,150,1,6.33,0,NO,0,Undergrad,0
47,89,4,1.9,0,YES,0,Professional,0
44,83,2,3.8,0,NO,1,Professional,0
30,79,4,2,0,YES,0,Grad,0
63,102,4,3.4,0,NO,0,Grad,0
50,155,1,7.3,0,YES,1,Undergrad,0
40,138,1,3.5,0,YES,0,Undergrad,0
56,51,3,1.7,0,YES,1,Undergrad,0
39,80,2,1.8,86,YES,1,Grad,0
42,135,2,3.3,0,YES,1,Undergrad,0
28,34,4,1.5,162,NO,1,Grad,0
26,195,3,6.33,0,YES,0,Professional,1
58,62,3,2.2,217,YES,1,Professional,0
38,173,2,3.3,243,NO,0,Undergrad,0
23,149,2,7.2,0,YES,0,Undergrad,0
53,20,1,0.2,131,YES,1,Undergrad,0
54,42,4,2.5,0,YES,1,Undergrad,0
42,28,1,0.6,0,NO,1,Professional,0
54,95,1,1.9,0,YES,0,Grad,0
66,95,2,0,0,YES,0,Professional,0
46,34,1,0.1,124,YES,0,Undergrad,0
63,191,2,4.3,205,NO,0,Professional,1
63,41,2,1.5,173,YES,1,Undergrad,0
58,150,1,7.4,481,YES,0,Undergrad,0
65,91,2,0,146,NO,0,Professional,0
35,84,4,2.2,0,YES,0,Grad,0
33,73,4,3.4,140,YES,0,Undergrad,0
43,122,1,0.3,0,YES,0,Undergrad,0
30,73,1,2.6,133,YES,0,Grad,0
61,20,2,0.3,0,YES,0,Professional,0
49,130,4,1.1,281,YES,0,Undergrad,1
52,85,3,3.4,0,NO,0,Professional,1
45,134,2,3.3,0,YES,1,Undergrad,0
64,98,3,1.8,80,YES,0,Grad,0
26,54,2,1.6,0,NO,0,Professional,0
35,41,3,2,0,YES,0,Undergrad,0
45,128,4,6,0,YES,0,Professional,1
44,132,3,2.6,308,NO,0,Undergrad,1
34,188,1,2.9,0,YES,0,Professional,1
65,170,4,6.1,0,YES,1,Grad,1
32,14,3,0.9,111,NO,0,Professional,0
41,93,1,2.8,0,YES,0,Professional,0
52,79,1,2.7,0,YES,1,Grad,0
35,79,4,2.2,0,NO,0,Grad,0
51,62,4,1.8,119,YES,0,Professional,0
30,95,2,0.2,0,YES,0,Undergrad,0
58,60,4,1.3,0,YES,0,Professional,0
49,75,1,1.5,0,NO,1,Grad,0
63,85,4,0.1,0,NO,1,Grad,0
40,143,1,4.1,0,YES,0,Undergrad,0
27,34,1,2,112,NO,1,Grad,0
38,44,2,1.7,0,NO,0,Undergrad,0
52,31,4,0.9,151,YES,0,Grad,0
49,13,4,0.8,111,YES,0,Undergrad,0
59,52,4,1.5,0,YES,1,Undergrad,0
32,42,1,0.2,102,YES,0,Professional,0
30,102,4,2.1,139,NO,1,Professional,0
64,143,2,6.4,0,YES,0,Professional,1
59,10,4,0.7,0,YES,0,Professional,0
62,44,1,1.1,0,NO,0,Professional,0
61,158,2,6,306,YES,1,Undergrad,0
53,12,2,1,0,NO,1,Grad,0
51,59,1,1.2,139,YES,0,Undergrad,0
55,92,1,1.9,0,NO,0,Grad,0
36,82,2,2.8,0,NO,1,Undergrad,0
44,44,4,0,0,NO,0,Grad,0
26,182,2,3.2,0,NO,0,Grad,1
54,121,2,0.4,0,YES,0,Undergrad,0
35,38,1,1.7,0,NO,1,Undergrad,0
34,92,2,2.7,0,NO,1,Undergrad,0
28,53,2,1.6,0,NO,0,Professional,0
32,45,3,2.3,83,YES,0,Undergrad,0
38,63,1,3.6,0,YES,0,Grad,0
53,181,1,8.1,0,YES,0,Undergrad,0
26,184,2,4.2,577,YES,1,Professional,1
45,33,3,0.5,136,YES,1,Undergrad,0
58,22,3,0.2,0,YES,0,Undergrad,0
59,99,2,2.7,0,NO,0,Undergrad,0
45,44,3,1,193,NO,0,Grad,0
64,101,4,3.4,0,NO,1,Grad,0
30,32,1,2,0,YES,1,Grad,0
40,59,4,2.67,0,YES,0,Undergrad,0
61,25,2,0.5,0,YES,1,Grad,0
40,140,3,5.6,0,NO,0,Undergrad,1
40,29,1,0.75,0,YES,0,Professional,0
43,35,1,0.7,0,NO,0,Undergrad,0
39,141,4,6.3,0,YES,1,Undergrad,1
35,75,4,2,79,NO,0,Professional,0
38,58,2,2.8,0,YES,0,Undergrad,0
67,41,2,1.1,0,NO,0,Undergrad,0
55,42,2,2,196,NO,1,Grad,0
28,55,3,1.1,0,NO,0,Grad,0
30,18,4,0.3,84,YES,0,Grad,0
59,75,4,2.3,0,NO,0,Professional,0
26,85,2,2.5,0,NO,0,Undergrad,0
52,43,4,1.1,0,NO,0,Grad,0
40,149,2,3.9,319,YES,1,Undergrad,0
31,25,2,1,0,YES,1,Grad,0
50,19,4,0.4,103,YES,1,Grad,0
27,18,1,0.4,0,NO,0,Professional,0
64,13,4,0.6,0,YES,0,Grad,0
34,41,1,2.4,0,NO,0,Grad,0
30,139,1,4.3,0,YES,0,Undergrad,0
39,62,3,2.33,131,YES,1,Undergrad,0
34,51,3,2,130,NO,0,Undergrad,0
40,71,3,3,272,YES,0,Undergrad,0
33,145,1,2.7,0,YES,0,Professional,1
38,45,4,1.2,138,YES,0,Grad,0
42,53,4,1.9,0,YES,0,Professional,0
37,64,1,1.5,0,YES,0,Professional,0
33,39,4,0.8,0,YES,0,Undergrad,0
60,38,3,2.2,0,NO,0,Professional,0
28,85,3,2.5,0,YES,0,Undergrad,0
45,61,3,2.7,0,NO,1,Grad,0
56,23,1,1.2,127,YES,1,Professional,0
53,122,1,2.4,330,NO,0,Undergrad,0
37,72,4,0.7,0,NO,0,Professional,0
47,123,1,7.3,0,NO,0,Undergrad,0
58,40,1,1.6,0,YES,1,Undergrad,0
52,62,4,2.8,0,YES,0,Grad,0
46,113,2,3.3,0,NO,1,Undergrad,0
52,81,4,3.8,0,NO,0,Grad,0
24,59,4,1.6,0,NO,0,Undergrad,0
57,25,2,0.7,103,NO,0,Grad,0
66,25,4,0.6,0,YES,1,Grad,0
30,14,4,0.5,0,YES,0,Professional,0
48,19,1,0.1,0,YES,0,Undergrad,0
63,61,1,2.5,0,NO,0,Professional,0
48,21,1,0.1,0,NO,0,Undergrad,0
34,44,1,1.33,0,YES,0,Undergrad,0
60,42,3,1.5,0,NO,1,Undergrad,0
55,52,1,1.4,207,NO,0,Professional,0
50,112,1,0,0,NO,0,Undergrad,0
29,34,1,0.4,0,NO,0,Professional,0
61,83,2,1.7,245,YES,0,Professional,0
50,24,4,0.4,137,YES,0,Grad,0
37,71,2,1.7,0,YES,1,Grad,0
64,181,2,2.3,0,YES,1,Grad,1
43,75,4,0.2,102,YES,0,Professional,0
39,153,2,3,0,NO,0,Undergrad,0
23,75,2,1.8,0,YES,1,Grad,0
34,19,4,0.4,0,NO,0,Grad,0
29,31,4,1.5,0,NO,1,Grad,0
33,178,3,8.5,0,YES,0,Undergrad,1
60,65,2,1.5,220,NO,1,Undergrad,0
49,8,1,0.3,97,NO,0,Undergrad,0
54,92,2,1.1,0,YES,0,Undergrad,0
59,145,4,1.8,198,YES,0,Undergrad,1
42,85,1,3.7,272,NO,0,Professional,0
62,149,1,4.7,0,YES,0,Undergrad,0
63,9,4,0.6,100,YES,1,Grad,0
57,164,2,3.8,422,YES,1,Professional,1
61,40,3,0.5,100,NO,0,Grad,0
35,54,1,2.5,0,NO,1,Professional,0
26,164,2,4,301,YES,0,Professional,1
33,140,1,4.6,0,YES,0,Undergrad,0
31,18,1,0.4,0,NO,0,Professional,0
51,12,4,1,0,YES,0,Undergrad,0
55,140,2,2.7,0,YES,0,Undergrad,0
38,24,2,0.8,0,YES,1,Professional,0
38,60,2,1.8,0,YES,0,Undergrad,0
53,50,2,0.8,0,YES,0,Professional,0
62,44,1,1.9,0,NO,1,Grad,0
35,51,4,2.2,110,YES,0,Grad,0
46,34,2,1.3,116,NO,0,Undergrad,0
60,33,2,0.5,0,YES,0,Grad,0
63,63,2,1.5,0,YES,0,Undergrad,0
43,22,2,0,0,NO,0,Professional,0
33,104,2,3.6,0,NO,1,Professional,1
43,75,3,0.3,0,NO,0,Professional,0
62,75,2,1.7,0,NO,0,Professional,0
48,62,4,3.6,83,NO,1,Professional,0
38,48,1,1.8,169,NO,0,Undergrad,0
36,73,2,2.8,0,YES,1,Undergrad,0
49,135,2,1.4,82,YES,1,Undergrad,0
61,61,3,2.2,117,YES,1,Professional,0
49,78,3,2,0,YES,0,Grad,0
59,40,3,0.9,0,YES,0,Professional,0
30,44,1,0.2,0,NO,1,Professional,0
44,45,2,2.5,0,YES,0,Undergrad,0
67,18,2,0.4,0,YES,0,Undergrad,0
59,53,4,2.3,174,YES,0,Professional,0
37,11,3,0.1,0,NO,0,Grad,0
50,38,3,0.6,0,YES,0,Grad,0
56,28,1,1.5,0,YES,1,Grad,0
29,35,2,0.3,88,YES,1,Undergrad,0
55,81,3,1.7,171,YES,0,Grad,0
48,90,2,0.8,205,NO,0,Professional,0
32,115,1,4,0,NO,0,Undergrad,0
47,78,1,0.2,0,YES,0,Grad,0
46,30,4,1.9,0,YES,0,Professional,0
33,39,4,0.8,0,YES,1,Undergrad,0
39,69,3,0.1,0,NO,0,Undergrad,0
60,29,3,0.2,79,YES,1,Undergrad,0
39,54,4,2.2,0,NO,1,Grad,0
34,60,3,2.8,0,YES,1,Undergrad,0
55,99,1,0.1,0,NO,0,Professional,0
67,51,3,2.2,0,YES,1,Undergrad,0
40,53,3,0.5,0,YES,1,Professional,0
44,111,2,5.3,0,YES,0,Grad,1
56,79,3,0.8,302,NO,0,Undergrad,0
50,90,1,2.8,0,YES,0,Grad,0
31,18,2,0.3,124,YES,1,Undergrad,0
66,73,3,2.4,0,NO,0,Undergrad,0
43,59,3,0.8,91,YES,0,Professional,0
58,40,2,0.3,0,NO,0,Undergrad,0
33,41,1,1.5,0,YES,1,Grad,0
33,53,1,2.1,0,NO,0,Professional,0
32,128,2,4.33,0,YES,0,Undergrad,0
55,145,2,6,0,YES,0,Professional,1
25,35,4,1,0,YES,0,Professional,0
40,28,2,0.8,0,NO,0,Professional,0
54,155,1,1,256,YES,1,Undergrad,0
36,195,2,3,0,YES,1,Undergrad,0
35,50,4,2.2,0,NO,0,Grad,0
44,48,3,0.8,0,NO,1,Professional,0
38,81,1,3.6,0,YES,1,Grad,0
30,50,1,1.5,0,NO,0,Undergrad,0
39,21,3,0.2,0,YES,0,Grad,0
35,142,2,0,0,YES,0,Undergrad,0
41,64,4,0.4,0,YES,0,Undergrad,0
56,91,1,3,0,YES,1,Professional,0
52,74,1,2.6,0,YES,1,Grad,0
29,182,1,3.7,0,YES,0,Professional,1
38,82,4,2.67,0,NO,0,Undergrad,0
51,45,4,2.6,0,NO,0,Undergrad,0
45,85,2,3.2,0,YES,0,Undergrad,0
51,133,1,0.6,328,NO,0,Undergrad,0
53,22,1,0.5,0,YES,1,Grad,0
50,24,4,0.5,0,NO,1,Grad,0
59,38,3,2.2,178,YES,1,Professional,0
57,80,2,0,0,NO,0,Professional,0
45,33,3,0.5,108,YES,0,Undergrad,0
27,41,4,1.8,147,NO,0,Professional,0
40,90,4,1.1,0,YES,0,Grad,0
39,89,1,2.8,153,YES,1,Professional,0
26,8,2,0.9,0,NO,1,Professional,0
27,85,1,1.9,0,YES,1,Undergrad,0
55,53,3,1.7,0,YES,0,Undergrad,0
64,20,3,0.1,0,NO,0,Professional,0
41,9,1,1,0,YES,1,Undergrad,0
46,25,4,0.6,0,YES,1,Undergrad,0
43,114,1,1.7,0,YES,0,Undergrad,0
24,41,4,1,0,YES,0,Professional,0
29,49,4,2.1,0,NO,0,Professional,0
58,12,4,0.7,0,YES,0,Professional,0
45,50,3,2.5,0,YES,0,Grad,0
53,30,4,0.2,0,YES,0,Grad,0
45,32,4,0.6,77,NO,1,Undergrad,0
32,41,4,2,0,NO,0,Grad,0
56,25,3,0.1,0,NO,0,Grad,0
31,29,1,0.3,0,NO,0,Undergrad,0
29,50,4,1.7,0,YES,0,Grad,0
48,79,3,0.7,0,YES,1,Undergrad,0
36,110,1,3.8,0,YES,1,Undergrad,0
36,40,2,1.67,129,YES,0,Grad,0
41,18,1,0.6,0,NO,1,Professional,0
48,48,1,0.3,0,NO,0,Undergrad,0
27,40,4,1,0,NO,0,Professional,0
33,19,2,1,92,YES,0,Grad,0
31,35,1,1.33,131,NO,1,Undergrad,0
48,133,2,3.1,0,YES,0,Grad,1
59,19,2,0.5,0,YES,0,Grad,0
41,83,4,2.67,0,YES,0,Undergrad,0
42,39,3,2.1,0,NO,0,Professional,0
62,38,3,0.5,0,NO,0,Grad,0
62,63,1,2.5,0,YES,1,Professional,0
51,85,3,2,0,NO,0,Grad,0
48,14,4,1,0,YES,0,Undergrad,0
56,64,4,1.5,0,YES,0,Undergrad,0
62,124,1,3.8,405,YES,0,Undergrad,0
53,20,1,0.2,0,YES,1,Undergrad,0
62,33,3,0.1,0,YES,0,Professional,0
28,80,3,2.5,0,YES,0,Undergrad,0
61,35,2,0.2,0,YES,0,Professional,0
48,74,3,0.7,0,YES,0,Undergrad,0
50,32,2,0.7,0,YES,0,Grad,0
58,73,4,0.7,241,NO,0,Undergrad,0
53,41,2,0.8,0,YES,0,Undergrad,0
65,18,1,1.5,0,YES,0,Grad,0
27,28,4,1.5,0,YES,0,Grad,0
50,64,1,2.67,0,NO,0,Grad,0
50,44,2,0.7,192,YES,0,Grad,0
41,109,3,1,0,YES,0,Undergrad,0
43,71,3,0.3,179,NO,0,Professional,0
55,79,2,1.1,0,YES,0,Undergrad,0
33,30,2,1,0,YES,0,Grad,0
44,82,2,0.4,0,YES,1,Undergrad,0
47,101,3,2,270,YES,0,Grad,0
43,13,2,0.1,0,YES,1,Grad,0
59,59,3,1.4,0,NO,0,Professional,0
65,64,2,1.5,0,NO,1,Undergrad,0
28,188,2,4.5,0,YES,0,Undergrad,0
58,28,2,0.3,148,NO,0,Undergrad,0
33,120,2,4.2,76,NO,1,Professional,1
24,131,1,5.4,0,YES,0,Undergrad,0
46,19,3,0.5,97,YES,0,Grad,0
26,44,4,1.3,0,NO,0,Professional,0
47,49,3,2.2,0,NO,0,Grad,0
32,99,2,4.5,249,YES,0,Professional,0
58,95,1,3,0,NO,0,Professional,0
32,81,4,1.8,0,YES,0,Professional,0
46,73,2,0.8,264,YES,1,Professional,0
35,193,2,6.5,0,NO,1,Undergrad,0
53,115,2,0.5,0,NO,0,Professional,1
55,41,2,0.6,0,YES,1,Professional,0
63,80,2,1.7,0,YES,1,Professional,0
45,90,4,1.1,0,YES,1,Grad,0
58,41,1,0.2,81,YES,0,Undergrad,0
50,102,2,6.3,0,YES,0,Undergrad,0
37,59,1,1.5,0,NO,1,Professional,0
25,69,3,0.3,0,YES,0,Professional,0
52,83,1,3.1,0,YES,0,Undergrad,1
26,49,3,2.4,0,NO,0,Grad,0
35,180,1,3.6,571,YES,1,Professional,1
58,61,3,2.2,0,YES,1,Professional,0
37,59,4,0.2,0,NO,0,Professional,0
35,85,4,2.1,0,NO,1,Professional,0
31,13,1,0.5,0,YES,0,Professional,0
58,151,3,0.6,0,NO,0,Grad,1
43,44,3,1,0,YES,0,Grad,0
43,53,3,0.8,154,NO,0,Professional,0
54,133,1,5,0,NO,1,Grad,1
53,31,3,0.9,78,YES,0,Professional,0
32,101,4,2.2,0,YES,0,Grad,0
37,61,3,2.8,0,NO,0,Undergrad,0
34,68,3,2.6,0,NO,0,Grad,0
51,21,4,0.8,0,YES,0,Undergrad,0
49,149,2,0.4,0,YES,0,Undergrad,0
54,75,1,1.4,0,NO,0,Professional,0
37,55,1,2.5,0,YES,0,Professional,0
57,81,2,3.7,226,YES,1,Undergrad,0
37,179,1,8.6,0,YES,0,Undergrad,0
32,81,2,3.4,0,NO,1,Grad,1
48,42,1,1.2,0,NO,0,Grad,0
44,199,2,6.67,0,YES,0,Undergrad,0
50,18,1,0.5,0,YES,1,Grad,0
44,28,1,0.3,0,YES,0,Professional,0
54,80,4,2.6,143,NO,0,Professional,0
37,79,1,3.6,104,YES,0,Grad,0
34,52,2,1,0,YES,0,Grad,0
32,18,2,0.3,0,YES,0,Grad,0
63,52,4,1.7,218,YES,1,Undergrad,0
56,15,4,0.7,102,NO,0,Professional,0
37,84,4,0.7,0,YES,0,Professional,0
66,114,1,0.8,0,YES,1,Professional,0
38,41,3,0.5,0,NO,1,Professional,0
35,29,3,0.9,126,YES,0,Undergrad,0
61,23,1,0.1,96,NO,0,Undergrad,0
52,84,1,2.4,0,YES,0,Undergrad,0
57,60,3,1.7,0,YES,1,Undergrad,0
47,13,3,0.67,0,YES,0,Grad,0
50,45,2,0.6,0,NO,0,Professional,0
36,83,1,2.8,0,NO,0,Undergrad,0
45,102,4,4.7,81,NO,0,Grad,1
58,58,4,2.3,169,YES,0,Professional,0
27,134,1,1.7,307,YES,0,Grad,1
27,130,3,2.9,0,NO,0,Grad,1
48,148,2,3.3,0,YES,1,Undergrad,0
46,92,1,0.2,0,NO,0,Grad,0
32,142,4,6.2,120,YES,1,Grad,1
54,62,4,0.7,0,NO,1,Undergrad,0
31,50,1,1.5,0,YES,0,Undergrad,0
42,29,1,0.6,0,YES,0,Professional,0
30,85,2,2.5,293,YES,1,Undergrad,0
41,78,4,0.4,0,YES,0,Undergrad,0
44,85,4,1.9,0,YES,1,Professional,0
37,89,2,1.7,0,YES,0,Grad,0
51,33,3,0.9,0,YES,1,Professional,0
30,42,1,2.1,0,YES,0,Professional,0
36,31,4,1.7,124,YES,1,Undergrad,0
65,143,4,6.6,0,YES,0,Grad,1
33,35,4,0.8,0,YES,0,Undergrad,0
58,22,1,0.1,0,YES,0,Grad,0
34,45,1,1.7,84,NO,0,Undergrad,0
38,119,2,3.3,0,NO,0,Undergrad,0
59,43,4,1.3,0,YES,0,Undergrad,0
37,75,3,0.9,0,YES,0,Grad,0
59,121,1,4.3,0,YES,0,Undergrad,0
47,63,1,0.8,0,YES,0,Professional,0
48,58,2,1.7,0,NO,0,Undergrad,0
38,184,3,8,0,YES,0,Undergrad,1
34,155,2,6.5,0,YES,1,Undergrad,0
44,69,3,2.67,0,NO,0,Grad,0
33,188,2,7,581,NO,0,Grad,1
47,38,3,0.6,0,NO,0,Grad,0
41,9,2,0.3,0,NO,1,Grad,0
36,69,4,2.1,0,YES,1,Professional,0
28,199,1,6.33,0,NO,0,Undergrad,0
59,38,1,0.8,0,YES,0,Undergrad,0
43,129,1,5,0,YES,0,Undergrad,0
56,59,2,1.9,0,YES,0,Grad,0
28,115,1,1.9,200,YES,0,Undergrad,0
62,83,4,0.1,0,NO,0,Grad,0
40,65,2,3.2,0,YES,0,Undergrad,0
34,72,3,2.3,124,NO,0,Undergrad,0
52,72,1,1.6,0,YES,0,Professional,0
40,63,3,0.5,221,YES,0,Professional,0
27,64,4,1.8,0,YES,1,Grad,0
52,194,1,1.7,0,YES,0,Undergrad,0
39,104,1,4,0,YES,1,Professional,0
52,180,1,1.7,550,YES,0,Undergrad,0
50,18,2,1,88,YES,1,Grad,0
40,93,1,2.8,328,YES,1,Professional,0
35,32,1,1.33,137,YES,1,Undergrad,0
39,68,3,2.1,0,YES,0,Undergrad,0
25,38,2,1.6,0,NO,0,Professional,0
33,115,1,2.7,283,YES,0,Grad,0
26,161,2,7.2,0,NO,0,Undergrad,0
46,154,2,2.8,94,NO,0,Undergrad,0
27,68,4,0,0,NO,1,Undergrad,0
55,44,3,1,0,YES,0,Professional,0
52,149,2,0.4,0,NO,0,Undergrad,0
59,103,1,2.6,0,YES,0,Undergrad,0
63,41,4,1.3,0,YES,0,Grad,0
61,113,2,2.8,0,NO,0,Undergrad,0
58,48,4,1.3,0,YES,1,Grad,0
29,69,4,1.8,0,YES,1,Grad,0
51,43,4,1.1,164,YES,1,Grad,0
59,19,1,0.3,0,YES,0,Professional,0
41,65,3,2.1,0,YES,0,Professional,0
59,32,3,0.4,0,NO,1,Grad,0
52,20,1,0.3,0,NO,0,Undergrad,0
39,25,2,0.8,0,NO,0,Professional,0
45,70,1,2.8,0,NO,1,Undergrad,0
59,70,4,2.3,0,NO,0,Professional,0
49,103,3,2,167,NO,0,Grad,0
48,162,3,1.4,400,NO,0,Undergrad,1
61,61,2,2.8,153,NO,1,Undergrad,0
31,170,1,6,0,YES,0,Undergrad,0
42,49,1,2.8,0,NO,0,Undergrad,0
35,108,2,2.75,0,NO,0,Professional,1
57,62,3,2,0,YES,0,Professional,0
54,102,3,1.7,0,YES,0,Grad,0
61,141,3,0.7,0,YES,1,Undergrad,1
60,8,2,1,0,NO,0,Undergrad,0
59,91,2,1.6,0,NO,1,Undergrad,0
62,10,3,0.5,0,YES,0,Undergrad,0
26,35,2,1.7,119,NO,1,Grad,0
41,71,3,0.3,0,NO,1,Professional,0
65,59,3,2.4,0,NO,0,Undergrad,0
25,14,2,0.9,0,NO,1,Professional,0
25,122,2,0.2,0,YES,0,Undergrad,0
27,81,3,1.5,307,YES,1,Undergrad,0
65,35,1,0.5,150,YES,0,Professional,0
60,83,2,1.4,75,YES,0,Undergrad,0
29,121,1,1.5,0,YES,0,Undergrad,0
32,35,3,1,0,YES,0,Undergrad,0
32,140,4,6.6,0,NO,1,Professional,1
41,88,1,2.8,0,NO,0,Professional,0
52,70,2,1.1,0,YES,0,Undergrad,0
40,63,1,1.5,0,NO,0,Professional,0
39,125,1,3.5,0,YES,1,Undergrad,0
34,21,4,1,0,NO,0,Undergrad,0
34,75,2,1.8,0,NO,0,Undergrad,0
34,38,1,1.33,0,YES,0,Undergrad,0
41,58,4,2.67,0,YES,1,Undergrad,0
59,31,3,0.4,0,YES,0,Grad,0
40,18,4,1.5,0,NO,0,Professional,0
52,29,1,1.5,159,NO,1,Grad,0
37,29,2,1.4,0,YES,1,Professional,0
39,69,3,0.1,247,NO,0,Undergrad,0
49,121,1,4.9,0,YES,0,Undergrad,0
